time,side,price,quantity
36490781925472,LiftAsk,5849400,80
36490818164901,LiftAsk,5850000,2
36490818164901,LiftAsk,5850000,87
36490963889368,LiftAsk,5849900,100
36492358175716,LiftAsk,5850700,1
36492905058125,LiftAsk,5851000,9
36492905721913,LiftAsk,5851100,100
36493397443836,LiftAsk,5851900,10
36493407326491,LiftAsk,5851500,11
36493407733371,LiftAsk,5851500,89
36494259174975,LiftAsk,5851700,18
36494291171743,HitBid,5851400,100
36494405051737,LiftAsk,5851800,18
36494416368101,LiftAsk,5852100,100
36494471191533,LiftAsk,5852600,18
36495395650389,LiftAsk,5852300,8
36495405006952,LiftAsk,5852600,100
36496396855243,LiftAsk,5852700,100
36496871332675,LiftAsk,5852800,100
36497980495481,LiftAsk,5852900,100
36499396268792,LiftAsk,5853100,100
36499629326139,LiftAsk,5853000,100
36499671803799,LiftAsk,5853500,600
36499900230450,LiftAsk,5853900,100
36499900230450,LiftAsk,5853900,1
36499901410010,LiftAsk,5853600,100
36499901990742,LiftAsk,5854000,289
36500396713075,LiftAsk,5854000,500
36501055275702,LiftAsk,5854000,400
36501056486364,LiftAsk,5854000,100
36501399213310,LiftAsk,5854000,300
36502755389567,LiftAsk,5854000,100
36502755491330,LiftAsk,5854000,11
36502756938212,LiftAsk,5854300,100
36503135644517,LiftAsk,5854600,100
36503135993733,LiftAsk,5854600,100
36503136636348,LiftAsk,5854600,100
36503136954712,LiftAsk,5854600,100
36503478287944,LiftAsk,5854500,100
36503812016544,HitBid,5854000,1
36503812016544,HitBid,5854000,100
36503812016544,HitBid,5854000,100
36507594508370,LiftAsk,5854900,100
36507594508370,LiftAsk,5855000,5
36507598586965,LiftAsk,5855000,10
36507598586965,LiftAsk,5855400,43
36507605963059,LiftAsk,5855400,57
36507817298978,LiftAsk,5855500,200
36509677693706,HitBid,5853800,40
36509681387450,HitBid,5853800,60
36509681387450,HitBid,5853800,8
36510267515141,LiftAsk,5855500,1
36513870416183,HitBid,5853100,100
36515752188470,HitBid,5852600,100
36515752188470,HitBid,5852600,100
36515752325886,LiftAsk,5852600,100
36515929218574,LiftAsk,5853700,17
36515993003536,LiftAsk,5853700,83
36515993003536,LiftAsk,5853700,100
36515993080063,LiftAsk,5854000,100
36515993129059,HitBid,5853700,400
36516096496261,LiftAsk,5854400,100
36516103438572,LiftAsk,5854900,62
36516110526623,HitBid,5854500,100
36522332853991,HitBid,5852400,1
36522335184159,HitBid,5852300,3
36522335184159,HitBid,5852200,8
36522337437720,HitBid,5851700,81
36522348258963,HitBid,5851700,19
36532049004924,LiftAsk,5852000,100
36532580682471,HitBid,5851400,15
36533194672901,HitBid,5851100,1
36539755268820,HitBid,5851200,18
36539755268820,HitBid,5851100,18
36539755268820,HitBid,5851000,18
36539755268820,HitBid,5850900,18
36540808071447,HitBid,5850900,18
36540808071447,HitBid,5850800,5
36540808071447,HitBid,5850800,18
36540808071447,HitBid,5850200,100
36540808319501,HitBid,5850100,18
36540808319501,HitBid,5850000,34
36552523396640,HitBid,5850600,100
36552523610010,HitBid,5850700,18
36552720535078,HitBid,5850600,82
36552720655064,HitBid,5850600,16
36552720731683,HitBid,5850600,2
36552720731683,HitBid,5850600,16
36555866404273,LiftAsk,5851700,1
36555892897198,LiftAsk,5852100,100
36555893348668,LiftAsk,5852200,100
36555893348668,LiftAsk,5852200,2
36555893770573,LiftAsk,5852400,98
36555893774059,LiftAsk,5852400,200
36555894160744,LiftAsk,5852400,102
36555894524738,LiftAsk,5852800,100
36555894524738,LiftAsk,5852800,47
36555898290604,LiftAsk,5852800,50
36556498665981,HitBid,5852900,47
36557552447446,LiftAsk,5852500,10
36558104064165,HitBid,5851900,50
36558104064165,HitBid,5851800,8
36558108398350,HitBid,5850700,23
36558108398350,HitBid,5850600,23
36558108398350,HitBid,5850400,100
36558108398350,HitBid,5850400,100
36558121449714,HitBid,5850000,66
36558121449714,HitBid,5850000,11
36564291397696,HitBid,5849600,8
36564291397696,HitBid,5849500,8
36564291397696,HitBid,5849400,8
36564295599224,HitBid,5849400,100
36578907952805,HitBid,5849300,100
36583384101353,LiftAsk,5850900,1
36586123845166,HitBid,5850100,100
36586124650566,HitBid,5850200,100
36586125168260,HitBid,5850200,100
36586127046471,HitBid,5850200,100
36586210905453,HitBid,5850100,100
36591271959207,HitBid,5849700,8
36591452766425,LiftAsk,5849900,100
36594322849567,LiftAsk,5849800,52
36594322849567,LiftAsk,5849800,190
36594331242919,HitBid,5850000,58
36606879911273,HitBid,5848200,83
36609933583881,HitBid,5848200,17
36609933656696,HitBid,5848100,80
36611888425305,LiftAsk,5848900,58
36611888474064,LiftAsk,5848900,42
36618356585645,HitBid,5848000,100
36618470368550,HitBid,5848000,160
36618479281585,HitBid,5847500,25
36618497710704,HitBid,5847000,593
36618497835805,HitBid,5847000,7
36618552390789,HitBid,5846100,100
36618967260896,HitBid,5846100,100
36618968078091,HitBid,5846000,25
36635370455430,LiftAsk,5849200,2
36635370455430,LiftAsk,5849200,10
36653143258668,LiftAsk,5850800,34
36653421057456,LiftAsk,5850800,16
36665165060198,LiftAsk,5850900,100
36668673547658,LiftAsk,5851000,100
36668673547658,LiftAsk,5851000,200
36671530481780,LiftAsk,5851500,50
36680082796136,HitBid,5850500,76
36680082796136,HitBid,5850500,100
36680082970182,HitBid,5850400,7
36680082976903,HitBid,5850300,8
36680089154067,HitBid,5850000,20
36681599200190,HitBid,5849900,100
36690074757032,LiftAsk,5850700,100
36690074757032,LiftAsk,5850700,32
36692831698543,LiftAsk,5851200,100
36692864470646,LiftAsk,5851600,5
36692864470646,LiftAsk,5851600,1495
36692864544649,LiftAsk,5851600,5
36705712768748,LiftAsk,5852800,1
36708783714900,LiftAsk,5853000,18
36708792544632,LiftAsk,5853100,18
36708792650750,LiftAsk,5853200,18
36708920441755,LiftAsk,5853300,95
36709179318152,LiftAsk,5853300,5
36709202497301,LiftAsk,5853800,15
36709207742108,LiftAsk,5853800,3
36709208362945,LiftAsk,5853900,30
36710306294199,LiftAsk,5854600,92
36710558155857,LiftAsk,5854500,6
36710625074877,LiftAsk,5854900,18
36710625074877,LiftAsk,5855000,70
36710625074877,LiftAsk,5855000,112
36710627429646,LiftAsk,5854900,18
36710641464426,LiftAsk,5854900,10
36710642012595,LiftAsk,5854900,8
36711225884258,HitBid,5854400,12
36711305461862,LiftAsk,5855100,100
36711428317784,HitBid,5854200,100
36711429830384,HitBid,5854100,100
36712200857155,HitBid,5853200,100
36714307496272,LiftAsk,5854800,99
36714743808522,LiftAsk,5854800,1
36715305689183,LiftAsk,5855200,100
36717304983640,LiftAsk,5855500,40
36717309274589,LiftAsk,5855700,200
36717309274589,LiftAsk,5855700,200
36718122815117,LiftAsk,5856300,40
36719056957814,LiftAsk,5856500,9
36719304690178,LiftAsk,5856500,40
36720450233355,LiftAsk,5856500,100
36721317211830,LiftAsk,5857100,100
36722283081405,HitBid,5856200,37
36722283081405,HitBid,5856200,49
36722283155008,HitBid,5856200,51
36725329349733,LiftAsk,5857300,100
36726258661527,LiftAsk,5857100,5
36726306692301,LiftAsk,5857100,15
36726316838317,LiftAsk,5857400,100
36727305040219,LiftAsk,5857500,100
36727813639744,HitBid,5857100,100
36727815057924,HitBid,5857100,100
36728308199791,LiftAsk,5857600,25
36728309538777,LiftAsk,5857600,17
36728454773132,LiftAsk,5857700,1
36729577604607,HitBid,5857500,100
36730688642733,LiftAsk,5858000,20
36730831007706,LiftAsk,5858000,175
36730840895185,LiftAsk,5858200,900
36730854196302,LiftAsk,5858300,100
36730900864481,LiftAsk,5859100,100
36730914320926,LiftAsk,5859200,200
36730929129600,LiftAsk,5859300,50
36730929129600,LiftAsk,5859300,100
36730948779323,LiftAsk,5859500,100
36730960138142,LiftAsk,5859600,100
36730960138142,LiftAsk,5859600,193
36730961243125,LiftAsk,5859600,190
36730963702741,LiftAsk,5859600,150
36730969031123,LiftAsk,5859800,100
36730969150381,LiftAsk,5859800,100
36731175524557,LiftAsk,5860000,598
36731776545271,HitBid,5859100,75
36732034156532,HitBid,5859100,25
36733309841828,HitBid,5858800,100
36733309841828,HitBid,5858800,100
36733329096593,HitBid,5857700,100
36733343968830,HitBid,5857800,100
36733876695718,LiftAsk,5858300,25
36733876795764,LiftAsk,5858300,11
36735284248138,HitBid,5857600,99
36735284348067,HitBid,5857600,301
36736104015811,HitBid,5857100,100
36736205597024,HitBid,5857500,100
36738427296372,HitBid,5858400,10
36749693799033,HitBid,5856400,20
36749720124675,HitBid,5856400,80
36751345803419,LiftAsk,5857300,100
36752876893356,LiftAsk,5857400,26
36759066195240,HitBid,5857500,100
36760525534802,LiftAsk,5858000,10
36760525534802,LiftAsk,5858300,100
36760525661418,LiftAsk,5858400,90
36760525754127,LiftAsk,5858400,10
36760711740067,LiftAsk,5858800,70
36760712005718,LiftAsk,5858800,30
36760713639124,LiftAsk,5858900,100
36768240138662,LiftAsk,5859200,100
36768277558540,LiftAsk,5859500,200
36776142034401,LiftAsk,5859800,1
36776159720309,LiftAsk,5860000,200
36776188342459,LiftAsk,5860000,361
36776202825622,LiftAsk,5860000,1010
36776202895402,LiftAsk,5860000,831
36776202895402,LiftAsk,5860000,15
36776202895402,LiftAsk,5860000,200
36776202895402,LiftAsk,5860000,70
36776202895402,LiftAsk,5860000,75
36776206341433,LiftAsk,5860200,200
36776269554910,HitBid,5860000,100
36776269876925,HitBid,5859900,200
36776269989442,HitBid,5859900,200
36776270110002,HitBid,5859900,200
36777155701674,LiftAsk,5860700,4
36778264906751,LiftAsk,5861100,200
36779296870523,LiftAsk,5860700,100
36779297135137,LiftAsk,5860700,91
36779297192955,LiftAsk,5860700,6
36779521364254,LiftAsk,5861400,100
36779592685285,LiftAsk,5862400,100
36781000693826,HitBid,5860600,41
36781210567659,LiftAsk,5861200,20
36782351873759,LiftAsk,5861100,100
36783475433992,HitBid,5860800,1
36784803901390,LiftAsk,5861800,100
36784804019660,HitBid,5861700,147
36784804048201,HitBid,5861700,53
36786224879898,LiftAsk,5861900,100
36788269899337,LiftAsk,5861900,100
36792285935990,LiftAsk,5861900,1
36792285935990,LiftAsk,5861900,45
36792285935990,LiftAsk,5861900,52
36792286878475,LiftAsk,5861900,48
36793163020381,LiftAsk,5862500,84
36793167756185,LiftAsk,5862500,16
36793167756185,LiftAsk,5862500,84
36793833855854,HitBid,5862400,174
36793833878195,HitBid,5862400,100
36793833888096,HitBid,5862400,48
36793833920457,HitBid,5862400,100
36793833932686,HitBid,5862400,178
36793834286015,HitBid,5862400,51
36793878417947,LiftAsk,5862500,16
36793878417947,LiftAsk,5862500,100
36793911956324,LiftAsk,5862900,84
36794876296843,LiftAsk,5862900,16
36794876296843,LiftAsk,5862900,84
36794876428057,LiftAsk,5862900,16
36794876428057,LiftAsk,5862900,11
36795261342760,LiftAsk,5862900,100
36798410831499,HitBid,5861200,7
36798414241764,HitBid,5861200,43
36801638367191,HitBid,5860500,100
36801638367191,HitBid,5860500,100
36801638367191,HitBid,5860500,100
36801644027985,HitBid,5859700,100
36807979505314,LiftAsk,5859300,1
36807979846534,LiftAsk,5859500,100
36813228949591,LiftAsk,5861200,100
36822103501856,HitBid,5860500,100
36822103501856,HitBid,5860500,59
36822103614385,HitBid,5860500,41
36822104805955,HitBid,5860500,100
36822370562838,HitBid,5860000,418
36822371265264,HitBid,5860000,100
36822371360526,HitBid,5860000,82
36822371360526,HitBid,5860000,18
36822405696871,HitBid,5860000,82
36822405696871,HitBid,5860000,18
36822508979691,HitBid,5860000,100
36822579840497,HitBid,5860000,100
36822762299874,HitBid,5860000,100
36822776500410,HitBid,5860000,282
36822776936606,HitBid,5860000,100
36823236333321,HitBid,5860000,200
36823329529368,HitBid,5860000,300
36836397280203,HitBid,5858500,100
36836397280203,HitBid,5858500,1
36839926580893,LiftAsk,5858100,46
36841142337608,HitBid,5857500,200
36843501988709,HitBid,5857500,25
36843501988709,HitBid,5857400,100
36843503259977,HitBid,5857200,99
36843506866723,HitBid,5857200,1
36848217363201,HitBid,5856400,100
36848829103120,HitBid,5855800,100
36857320817836,LiftAsk,5858000,70
36857321076330,LiftAsk,5858000,30
36861742864623,HitBid,5857100,10
36861742864623,HitBid,5857100,100
36866116385400,HitBid,5856900,1
36868419671546,LiftAsk,5858000,30
36868424932780,LiftAsk,5858200,100
36868522765313,LiftAsk,5858600,1
36869453118091,LiftAsk,5859000,100
36886200264073,HitBid,5859100,58
36886200313276,HitBid,5859100,42
36886202336174,HitBid,5859000,100
36893081929745,LiftAsk,5858900,200
36895903428050,LiftAsk,5859700,14
36895907791005,LiftAsk,5859900,100
36895908930665,LiftAsk,5859900,100
36895910344968,LiftAsk,5859900,100
36895911182664,LiftAsk,5860000,50
36895965711993,LiftAsk,5860500,10
36895965711993,LiftAsk,5860500,22
36897078602398,LiftAsk,5861200,98
36897081119895,LiftAsk,5861200,2
36897090497624,LiftAsk,5861400,149
36897096488341,LiftAsk,5861400,349
36897097408439,LiftAsk,5861400,2
36897119381804,HitBid,5861500,53
36897119464202,HitBid,5861500,47
36897119728758,LiftAsk,5861600,100
36897119976663,HitBid,5861500,40
36897124699795,LiftAsk,5861700,100
36897150351548,LiftAsk,5861900,100
36897228689179,HitBid,5861600,100
36897229706454,HitBid,5861500,60
36897229706454,HitBid,5861500,100
36897230377755,HitBid,5861500,100
36897230685194,HitBid,5861500,93
36897230686245,HitBid,5861500,7
36897230994294,HitBid,5861500,54
36911048858678,LiftAsk,5860900,10
36911488403948,LiftAsk,5861900,100
36911898950389,LiftAsk,5862000,97
36911899043062,LiftAsk,5862000,3
36911899043062,LiftAsk,5862000,30
36920927651730,HitBid,5862000,47
36920927846735,HitBid,5862000,53
36922793814742,HitBid,5861500,200
36923655826477,HitBid,5861500,100
36923800384480,HitBid,5861500,100
36923802027854,HitBid,5861500,3
36924251584680,HitBid,5861000,100
36925858734906,HitBid,5861000,100
36925881017337,HitBid,5860400,96
36925881206497,HitBid,5860400,4
36925881206497,HitBid,5860200,92
36925885365070,HitBid,5860200,8
36933782625982,HitBid,5860000,10
36935962313199,HitBid,5859800,100
36942136904571,HitBid,5861100,100
36943921051657,LiftAsk,5861400,1
36943921176205,HitBid,5861400,99
36947487031065,LiftAsk,5861500,2
36954223492170,LiftAsk,5861600,50
36954223569109,LiftAsk,5861600,800
36954223569109,LiftAsk,5861600,45
36954225098497,LiftAsk,5861800,100
36954316691279,LiftAsk,5862000,25
36954316787349,LiftAsk,5862000,75
36954891810285,LiftAsk,5862100,100
36957315352226,HitBid,5861900,5
36958108975317,HitBid,5862100,95
36959850625846,HitBid,5861600,100
36959852163791,HitBid,5861300,100
36963399265323,HitBid,5860100,100
36965927640443,HitBid,5859700,4
36965927714210,HitBid,5859700,2
36967836446898,LiftAsk,5859600,2
36971447141227,LiftAsk,5860000,80
36971447184658,LiftAsk,5860000,20
36971447184658,LiftAsk,5860200,30
36971448808723,LiftAsk,5860200,20
36976870662784,LiftAsk,5861200,2
36976872671153,LiftAsk,5861500,100
36986022922925,HitBid,5860900,34
36986270215190,LiftAsk,5862100,100
36991912442889,LiftAsk,5862400,100
36991980525788,LiftAsk,5862600,100
36997973292477,LiftAsk,5863000,40
36997977404183,LiftAsk,5863100,100
36999200878478,LiftAsk,5863100,35
36999452995080,LiftAsk,5863500,500
36999559846352,LiftAsk,5863800,150
36999560238415,LiftAsk,5863900,100
36999566161972,LiftAsk,5863900,3
36999587495310,LiftAsk,5863900,97
36999587495310,LiftAsk,5863900,100
36999587822729,LiftAsk,5863900,4
36999593607804,LiftAsk,5863900,3
36999595615024,LiftAsk,5863900,97
36999595615024,LiftAsk,5863900,3
36999638543340,LiftAsk,5863900,97
36999638543340,LiftAsk,5863900,3
36999673645649,LiftAsk,5863900,97
36999673645649,LiftAsk,5863900,3
36999677044564,LiftAsk,5863900,97
36999677044564,LiftAsk,5863900,3
36999677143165,LiftAsk,5863900,97
36999681145935,LiftAsk,5864400,200
36999690711841,LiftAsk,5864700,100
36999697709147,LiftAsk,5864700,25
36999809087746,LiftAsk,5864700,75
36999809087746,LiftAsk,5864800,25
36999809352255,HitBid,5864700,50
36999809352255,HitBid,5864700,100
36999809614620,LiftAsk,5864700,50
36999809666671,LiftAsk,5864700,42
36999809873450,LiftAsk,5864700,8
36999810081600,HitBid,5864700,50
37000225049725,LiftAsk,5864900,194
37000399939216,LiftAsk,5864900,20
37000407928425,LiftAsk,5865000,25
37000407928425,LiftAsk,5865000,155
37000878718732,LiftAsk,5865000,100
37000903884642,LiftAsk,5865000,45
37001270285002,HitBid,5864500,25
37001270285002,HitBid,5864500,50
37001270285002,HitBid,5864500,400
37001272786288,HitBid,5864500,100
37001285330158,HitBid,5864000,100
37001546279672,LiftAsk,5864700,100
37001744050666,LiftAsk,5865000,50
37001744050666,LiftAsk,5865000,50
37001794724625,LiftAsk,5865000,100
37003407102183,LiftAsk,5865000,50
37003407102183,LiftAsk,5865000,100
37004849604875,HitBid,5865000,100
37004849736943,HitBid,5865000,80
37004849767377,HitBid,5865000,120
37004849807773,HitBid,5865000,300
37004850078853,HitBid,5865000,100
37004850251834,HitBid,5865000,100
37004850263341,HitBid,5865000,294
37004850316650,HitBid,5865000,106
37004856164392,HitBid,5865000,10
37005131700268,LiftAsk,5865500,75
37005371519725,LiftAsk,5865500,100
37005987504131,LiftAsk,5865500,125
37006120913249,LiftAsk,5865500,46
37006259177669,HitBid,5865400,50
37007031152035,HitBid,5865900,60
37007031216395,HitBid,5865900,40
37008486729726,LiftAsk,5866700,99
37009870058181,HitBid,5866000,100
37009870752544,HitBid,5866000,100
37009870953527,HitBid,5866000,400
37009870953527,HitBid,5866000,45
37009871487316,HitBid,5866000,524
37010129895559,HitBid,5865900,50
37010131925126,HitBid,5865900,50
37011521674381,HitBid,5865300,100
37011522817419,HitBid,5865200,100
37011524774286,HitBid,5865000,100
37017508276258,HitBid,5863200,100
37019356319218,HitBid,5863000,10
37019643137120,HitBid,5862700,20
37031065899340,LiftAsk,5863500,11
37042242509431,HitBid,5863700,50
37042559041074,LiftAsk,5864300,100
37046076048732,HitBid,5862700,80
37049034888499,HitBid,5863200,1
37051292541694,LiftAsk,5864400,200
37052159991420,LiftAsk,5864400,200
37052485535735,LiftAsk,5864400,30
37053068344450,LiftAsk,5864400,200
37053068418854,LiftAsk,5864400,120
37053068541984,LiftAsk,5864500,20
37053080674391,LiftAsk,5864500,100
37053098058389,LiftAsk,5864500,80
37053098058389,LiftAsk,5864500,100
37053111574032,HitBid,5864800,100
37055635647279,HitBid,5864800,100
37056070899401,LiftAsk,5865000,1
37063638171897,LiftAsk,5865900,10
37063968728335,LiftAsk,5865900,90
37063968728335,LiftAsk,5865900,5
37063968728335,LiftAsk,5865900,5
37064359832056,LiftAsk,5865900,5
37064359832056,LiftAsk,5866000,16
37064370007567,LiftAsk,5866100,16
37064373044931,LiftAsk,5866300,100
37064373222199,LiftAsk,5866300,21
37064373222199,LiftAsk,5866300,22
37064724666934,LiftAsk,5866400,200
37065068937948,LiftAsk,5866400,100
37065069031408,LiftAsk,5866400,200
37067004418080,LiftAsk,5866800,300
37067004725392,LiftAsk,5866800,100
37067004920910,LiftAsk,5866800,100
37067005052185,LiftAsk,5866800,100
37067005092618,LiftAsk,5866800,344
37067005220016,LiftAsk,5866800,56
37067007625799,LiftAsk,5867000,45
37067039582955,LiftAsk,5867000,55
37067039582955,LiftAsk,5867000,100
37067078305241,LiftAsk,5867000,100
37067091948675,LiftAsk,5867000,31
37067657693821,HitBid,5866600,100
37067657693821,HitBid,5866600,100
37067657693821,HitBid,5866600,100
37080073937338,HitBid,5865200,100
37080073937338,HitBid,5865200,60
37080074651330,HitBid,5865200,40
37081810783780,LiftAsk,5865200,146
37083565193159,HitBid,5865200,100
37083565554774,HitBid,5865200,100
37083565949951,HitBid,5865200,24
37083566053053,HitBid,5865200,30
37087566345589,HitBid,5863200,100
37093982610641,LiftAsk,5863500,44
37101285249909,HitBid,5863200,100
37101285249909,HitBid,5863200,100
37102895154747,HitBid,5863200,100
37103068528512,HitBid,5862500,100
37103070918670,HitBid,5862500,100
37103072638369,HitBid,5862500,100
37103073615881,HitBid,5862500,78
37103073653241,HitBid,5862500,22
37103077797151,HitBid,5862500,100
37103081462362,HitBid,5862000,100
37103081578491,HitBid,5862000,50
37103329896810,HitBid,5861800,18
37103329896810,HitBid,5861700,18
37104128055334,HitBid,5860700,87
37112474107591,LiftAsk,5861900,10
37118734669081,LiftAsk,5862500,73
37118734758334,LiftAsk,5862500,27
37118736611831,LiftAsk,5862800,1
37123025141766,LiftAsk,5864000,100
37123025930360,LiftAsk,5864200,200
37123026693910,LiftAsk,5864300,2
37123107821242,LiftAsk,5864500,100
37123119521782,LiftAsk,5864300,100
37130099490896,HitBid,5863400,100
37130226961076,HitBid,5863200,68
37130227064565,HitBid,5863200,32
37132380301389,HitBid,5863200,100
37132401486600,HitBid,5863200,100
37133384520949,HitBid,5863200,10
37140534637843,HitBid,5863200,90
37141434271658,HitBid,5862200,100
37142766624201,HitBid,5861200,100
37147019716085,LiftAsk,5861500,1
37147572312263,LiftAsk,5862000,197
37147572391873,LiftAsk,5862000,303
37147572391873,LiftAsk,5862000,1
37148366915167,LiftAsk,5862700,20
37157521212705,LiftAsk,5862600,100
37161179070083,LiftAsk,5862700,80
37161179070083,LiftAsk,5862700,10
37161222098809,LiftAsk,5863200,100
37162852857870,LiftAsk,5864000,24
37162853629732,LiftAsk,5864000,76
37162853629732,LiftAsk,5864000,124
37162854123833,LiftAsk,5864000,26
37167289187959,HitBid,5862700,100
37167294551868,HitBid,5862600,1
37167301604096,HitBid,5862500,100
37185566324204,HitBid,5861900,100
37185566439759,HitBid,5861900,2
37193100089393,LiftAsk,5862700,10
37193101906685,LiftAsk,5863000,64
37193101990242,LiftAsk,5863000,36
37207280000147,HitBid,5861000,15
37207280000147,HitBid,5861000,85
37207281437963,HitBid,5861000,65
37207285956721,HitBid,5860700,100
37207287360305,HitBid,5860700,40
37207287360305,HitBid,5860600,66
37207297773042,HitBid,5860600,4
37207301091843,HitBid,5860500,20
37220660045631,LiftAsk,5861800,100
37220660332913,LiftAsk,5861800,100
37224242430784,LiftAsk,5861800,100
37224242748894,LiftAsk,5861800,100
37227560220034,HitBid,5861400,20
37230042453443,LiftAsk,5861500,1
37230125796914,LiftAsk,5861600,100
37230126578955,HitBid,5861000,100
37231088525886,LiftAsk,5861800,100
37231089553564,LiftAsk,5861800,100
37231919260698,LiftAsk,5861800,100
37232604908974,LiftAsk,5861800,100
37232850946175,LiftAsk,5861800,100
37232853173987,LiftAsk,5861800,100
37233874473810,LiftAsk,5861800,100
37238257457992,LiftAsk,5861800,100
37240683855583,LiftAsk,5861800,100
37240701978326,LiftAsk,5861800,100
37240707296914,LiftAsk,5861800,100
37240707632427,LiftAsk,5861800,100
37240707980350,LiftAsk,5861800,100
37242120610304,LiftAsk,5862100,2
37242528591384,LiftAsk,5862100,98
37242534201747,LiftAsk,5862500,100
37246946346396,HitBid,5861700,11
37250686176249,HitBid,5861700,89
37250686176249,HitBid,5861700,100
37259268778184,LiftAsk,5862500,1
37259295191756,LiftAsk,5862600,100
37259446486522,HitBid,5862600,100
37266600444814,LiftAsk,5863200,100
37266600692057,LiftAsk,5863200,100
37266607992678,LiftAsk,5863500,100
37266607992678,LiftAsk,5863500,100
37266609944925,LiftAsk,5863800,1
37266717327449,LiftAsk,5863900,83
37266717327449,LiftAsk,5864200,117
37266719672189,LiftAsk,5864200,7
37266902280598,LiftAsk,5864200,76
37266902280598,LiftAsk,5864200,23
37266902679206,LiftAsk,5864200,100
37267506959611,HitBid,5863800,23
37268877451204,LiftAsk,5864200,1
37268877451204,LiftAsk,5864200,199
37268910901631,LiftAsk,5864200,200
37282332532753,HitBid,5863100,100
37282363959451,HitBid,5862400,18
37282363959451,HitBid,5862400,82
37282373181584,HitBid,5862400,18
37284232542964,HitBid,5861700,20
37284232542964,HitBid,5861700,59
37284232643247,HitBid,5861700,41
37288527662833,HitBid,5860700,23
37289336852997,HitBid,5860400,105
37289394496915,HitBid,5860200,18
37289764683261,HitBid,5860100,25
37289764975158,HitBid,5860000,100
37289765647645,HitBid,5860000,136
37289769084359,HitBid,5860000,50
37290188143465,HitBid,5860000,656
37290279737284,HitBid,5860000,100
37294810119211,HitBid,5860500,3
37301138461290,HitBid,5860300,200
37303760671958,LiftAsk,5861100,100
37303761260833,LiftAsk,5861200,1
37303761260833,LiftAsk,5861200,99
37303791756222,LiftAsk,5861200,1
37303791756222,LiftAsk,5861200,99
37303791844762,LiftAsk,5861200,1
37303791844762,LiftAsk,5861200,100
37303792283668,LiftAsk,5861200,100
37303792643207,LiftAsk,5861200,13
37303809542801,LiftAsk,5861200,87
37305423669131,LiftAsk,5861500,13
37305423931363,LiftAsk,5861500,87
37314968182758,HitBid,5860900,1
37318458063580,HitBid,5861000,30
37322236370046,HitBid,5860300,50
37322236448180,HitBid,5860300,50
37322450799202,HitBid,5860500,191
37322450898622,HitBid,5860500,200
37322450914267,HitBid,5860500,109
37322450914267,HitBid,5860500,100
37322747273778,HitBid,5860000,100
37322748108442,HitBid,5860000,61
37322769872299,HitBid,5860000,100
37322772089701,HitBid,5860000,300
37322772384864,HitBid,5860000,300
37322773817501,HitBid,5860000,34
37322776066971,HitBid,5860000,100
37322780317740,HitBid,5860000,100
37323266380397,HitBid,5860000,3
37323348315041,HitBid,5860000,1
37323362824774,HitBid,5860000,9
37323362824774,HitBid,5860000,20
37323362824774,HitBid,5860000,10
37323362824774,HitBid,5859900,100
37323362824774,HitBid,5859900,61
37323373033084,HitBid,5859900,39
37323373033084,HitBid,5859900,100
37323373033084,HitBid,5859900,100
37323392633773,HitBid,5859900,99
37323392633773,HitBid,5859900,100
37323395125383,HitBid,5859800,1
37323470169894,HitBid,5859800,49
37326353120950,HitBid,5858800,19
37326401818174,HitBid,5858800,81
37326401818174,HitBid,5858600,100
37326401896867,LiftAsk,5858600,19
37326403506848,HitBid,5858600,10
37326748151903,HitBid,5858600,90
37326748151903,HitBid,5858600,10
37326748532917,HitBid,5858600,40
37326750291837,HitBid,5858600,50
37326750291837,HitBid,5858500,7
37328151166118,LiftAsk,5859100,1
37328151166118,LiftAsk,5859100,100
37330698327863,HitBid,5858300,100
37330710182318,HitBid,5858000,8
37331959317392,HitBid,5858000,2
37331959317392,HitBid,5858000,100
37335415566370,LiftAsk,5859000,2
37335415566370,LiftAsk,5859000,98
37335415683484,LiftAsk,5859000,2
37348671627240,HitBid,5858000,100
37348671627240,HitBid,5858000,1
37348671627240,HitBid,5858000,100
37348735111245,HitBid,5857600,2
37348735111245,HitBid,5857500,322
37348738501190,HitBid,5857500,59
37349247030993,HitBid,5857000,100
37349655235949,HitBid,5856800,96
37351768804789,HitBid,5856800,4
37351768804789,HitBid,5856700,196
37356794056004,HitBid,5856700,50
37359105800990,HitBid,5857000,3
37371052970550,HitBid,5857400,100
37371235277921,LiftAsk,5858200,100
37371235277921,LiftAsk,5858200,100
37371235277921,LiftAsk,5858200,1
37371235277921,LiftAsk,5858200,10
37371235372691,LiftAsk,5858200,90
37371284610092,LiftAsk,5858500,100
37371284845427,LiftAsk,5858500,50
37371302376986,LiftAsk,5858300,50
37371302462945,LiftAsk,5858300,50
37371316635678,LiftAsk,5858700,100
37371316635678,LiftAsk,5858700,100
37371387291095,LiftAsk,5859000,18
37371694096271,HitBid,5859200,100
37371694144344,HitBid,5859200,1
37371694166712,HitBid,5859200,59
37371694166712,HitBid,5859200,100
37385151299906,HitBid,5857400,200
37385151874455,HitBid,5857400,1
37385280967978,HitBid,5857000,100
37385291679619,HitBid,5857000,100
37397650557062,LiftAsk,5858400,100
37397650557062,LiftAsk,5858400,17
37399011560966,LiftAsk,5858400,83
